R,L,G,C
7.110882423,9.24E-08,-0.003097781,-9.86E-12
54.6899583,4.06E-07,0.039659812,8.47E-11
-0.086738402,2.49E-08,0.000213226,-2.34E-13
1.410287761,4.56E-08,0.000162799,-7.63E-13
4.361777105,1.50E-07,-0.007208574,-2.07E-11
52.27058301,4.09E-07,0.039458717,8.31E-11
4.80E+09,4.80E+09,4.80E+09,4.80E+09
54.79698239,4.09E-07,0.040363615,8.32E-11
4.442779611,1.50E-07,-0.007328851,-2.07E-11
55.47375194,4.06E-07,0.04046978,8.47E-11
1.499700108,4.56E-08,0.000145449,-7.63E-13
7.189818318,9.24E-08,-0.003139377,-9.85E-12
55.3436894,4.06E-07,0.040491489,8.47E-11
0.0770573,2.50E-08,0.000201848,-2.33E-13
1.562461944,4.56E-08,0.000144781,-7.60E-13
4.413486879,1.50E-07,-0.00734263,-2.07E-11
52.90867916,4.09E-07,0.040283836,8.31E-11
4.90E+09,4.90E+09,4.90E+09,4.90E+09
55.45187676,4.09E-07,0.041190564,8.32E-11
4.496505125,1.50E-07,-0.007463069,-2.07E-11
56.11772721,4.06E-07,0.041300726,8.47E-11
1.643945492,4.56E-08,0.000129449,-7.60E-13
7.268867619,9.24E-08,-0.003181982,-9.85E-12
55.98915488,4.06E-07,0.041322592,8.47E-11
0.238430387,2.50E-08,0.000189998,-2.32E-13
1.706704236,4.56E-08,0.000128961,-7.57E-13
4.466310068,1.50E-07,-0.007477073,-2.07E-11
53.53936463,4.09E-07,0.041108712,8.31E-11
5.00E+09,5.00E+09,5.00E+09,5.00E+09
56.09952021,4.09E-07,0.04201724,8.32E-11
4.551674882,1.50E-07,-0.007597738,-2.07E-11
56.75407638,4.06E-07,0.042131114,8.47E-11
1.780216718,4.57E-08,0.000115598,-7.58E-13
7.34848574,9.25E-08,-0.003225641,-9.85E-12
56.62698013,4.06E-07,0.04215314,8.47E-11
0.396206304,2.50E-08,0.000177949,-2.30E-13
1.843135609,4.57E-08,0.000115252,-7.55E-13
4.520593375,1.50E-07,-0.007611964,-2.07E-11
54.16294695,4.09E-07,0.041933339,8.30E-11
5.10E+09,5.10E+09,5.10E+09,5.10E+09
56.74025115,4.09E-07,0.042843635,8.32E-11
4.608627463,1.50E-07,-0.007732907,-2.07E-11
57.38343809,4.06E-07,0.042960958,8.47E-11
1.908808483,4.57E-08,0.000103774,-7.56E-13
7.429137824,9.25E-08,-0.00327038,-9.85E-12
57.25779692,4.06E-07,0.04298315,8.47E-11
0.549348071,2.50E-08,0.000165965,-2.29E-13
1.972028123,4.57E-08,0.000103536,-7.53E-13
4.576674291,1.50E-07,-0.007747352,-2.07E-11
54.77975823,4.09E-07,0.042757707,8.30E-11
5.20E+09,5.20E+09,5.20E+09,5.20E+09
57.37442641,4.09E-07,0.04366974,8.32E-11
4.667688246,1.50E-07,-0.007868614,-2.07E-11
58.00644881,4.06E-07,0.043790269,8.46E-11
2.030134818,4.57E-08,9.38E-05,-7.53E-13
7.511289095,9.25E-08,-0.003316216,-9.84E-12
57.88223509,4.06E-07,0.043812633,8.47E-11
0.696970473,2.50E-08,0.000154288,-2.28E-13
2.093773834,4.57E-08,9.37E-05,-7.50E-13
4.634876871,1.50E-07,-0.007883277,-2.07E-11
55.39014891,4.09E-07,0.043581809,8.30E-11
5.30E+09,5.30E+09,5.30E+09,5.30E+09
58.00241546,4.09E-07,0.044495546,8.31E-11
4.729165616,1.50E-07,-0.008004893,-2.07E-11
58.62373535,4.06E-07,0.044619056,8.46E-11
2.14470021,4.57E-08,8.56E-05,-7.51E-13
7.59539615,9.25E-08,-0.003363154,-9.84E-12
58.50091506,4.06E-07,0.044641602,8.47E-11
0.838350427,2.51E-08,0.000143139,-2.27E-13
2.208856549,4.57E-08,8.55E-05,-7.48E-13
4.695508023,1.50E-07,-0.008019772,-2.07E-11
55.99448208,4.09E-07,0.044405637,8.30E-11
5.40E+09,5.40E+09,5.40E+09,5.40E+09
58.62459512,4.09E-07,0.045321046,8.31E-11
4.793347719,1.50E-07,-0.008141766,-2.07E-11
59.2359083,4.06E-07,0.045447327,8.46E-11
2.253074138,4.57E-08,7.90E-05,-7.49E-13
7.681899248,9.26E-08,-0.00341119,-9.84E-12
59.11444138,4.06E-07,0.045470066,8.46E-11
0.972933096,2.51E-08,0.000132706,-2.26E-13
2.317826795,4.57E-08,7.89E-05,-7.46E-13
4.758854324,1.50E-07,-0.008156861,-2.07E-11
56.5931283,4.09E-07,0.04522918,8.30E-11
5.50E+09,5.50E+09,5.50E+09,5.50E+09
59.24134491,4.09E-07,0.046146227,8.31E-11
4.860499719,1.50E-07,-0.008279249,-2.07E-11
59.84355641,4.06E-07,0.046275085,8.46E-11
2.355869076,4.58E-08,7.37E-05,-7.47E-13
7.771215654,9.26E-08,-0.003460315,-9.83E-12
59.72339711,4.06E-07,0.046298029,8.46E-11
1.100333534,2.51E-08,0.000123146,-2.25E-13
2.421280064,4.58E-08,7.37E-05,-7.44E-13
4.825179326,1.50E-07,-0.008294562,-2.07E-11
57.186461,4.09E-07,0.046052429,8.30E-11
5.60E+09,5.60E+09,5.60E+09,5.60E+09
59.85304282,4.09E-07,0.046971082,8.31E-11
4.930861544,1.50E-07,-0.008417354,-2.07E-11
60.44724179,4.06E-07,0.047102333,8.46E-11
2.453721813,4.58E-08,6.97E-05,-7.45E-13
7.863734,9.26E-08,-0.003510514,-9.83E-12
60.32833903,4.06E-07,0.047125496,8.46E-11
1.220333867,2.51E-08,0.000114581,-2.24E-13
2.519838243,4.58E-08,6.97E-05,-7.43E-13
4.894721346,1.50E-07,-0.008432885,-2.07E-11
57.77485237,4.09E-07,0.046875376,8.30E-11
5.70E+09,5.70E+09,5.70E+09,5.70E+09
60.46006163,4.09E-07,0.047795598,8.31E-11
5.004646088,1.50E-07,-0.008556083,-2.07E-11
61.04749589,4.06E-07,0.047929072,8.46E-11
2.547277854,4.58E-08,6.68E-05,-7.44E-13
7.959809638,9.27E-08,-0.003561769,-9.83E-12
60.9297938,4.06E-07,0.047952469,8.46E-11
1.332876278,2.52E-08,0.000107096,-2.23E-13
2.614134009,4.58E-08,6.68E-05,-7.41E-13
4.967691704,1.50E-07,-0.008571834,-2.07E-11
58.35866973,4.09E-07,0.047698008,8.30E-11
5.80E+09,5.80E+09,5.80E+09,5.80E+09
61.06276563,4.09E-07,0.048619766,8.31E-11
5.082037835,1.50E-07,-0.008695435,-2.07E-11
61.64481629,4.06E-07,0.0487553,8.46E-11
2.637178604,4.58E-08,6.48E-05,-7.42E-13
8.059760887,9.27E-08,-0.003614057,-9.82E-12
61.52825468,4.06E-07,0.048778948,8.46E-11
1.438052269,2.52E-08,0.000100744,-2.22E-13
2.704797932,4.58E-08,6.48E-05,-7.40E-13
5.044273365,1.50E-07,-0.008711409,-2.07E-11
58.93827235,4.09E-07,0.048520315,8.29E-11
5.90E+09,5.90E+09,5.90E+09,5.90E+09
61.66150784,4.09E-07,0.049443572,8.31E-11
5.163191866,1.50E-07,-0.008835402,-2.07E-11
62.23966407,4.06E-07,0.049581017,8.46E-11
2.724050988,4.59E-08,6.36E-05,-7.41E-13
8.163866133,9.27E-08,-0.003667354,-9.82E-12
62.12417905,4.06E-07,0.049604933,8.46E-11
1.536088797,2.52E-08,9.55E-05,-2.21E-13
2.792447964,4.59E-08,6.36E-05,-7.38E-13
5.124619979,1.50E-07,-0.008851602,-2.07E-11
59.51400869,4.09E-07,0.049342286,8.29E-11
6.00E+09,6.00E+09,6.00E+09,6.00E+09
62.25662757,4.09E-07,0.050267006,8.31E-11
5.248233242,1.50E-07,-0.008975972,-2.07E-11
62.83246196,4.06E-07,0.050406218,8.45E-11
2.80849923,4.59E-08,6.31E-05,-7.40E-13
8.27236167,9.28E-08,-0.003721632,-9.82E-12
62.71798653,4.06E-07,0.050430421,8.46E-11
1.627332056,2.53E-08,9.15E-05,-2.21E-13
2.877681051,4.59E-08,6.31E-05,-7.37E-13
5.208855271,1.50E-07,-0.008992402,-2.07E-11
60.08621403,4.09E-07,0.050163908,8.29E-11
6.10E+09,6.10E+09,6.10E+09,6.10E+09
62.84844837,4.09E-07,0.051090055,8.31E-11
5.337256714,1.50E-07,-0.009117128,-2.07E-11
63.42359293,4.06E-07,0.051230899,8.45E-11
2.89109846,4.59E-08,6.32E-05,-7.39E-13
8.385440226,9.28E-08,-0.003776861,-9.82E-12
63.31005768,4.06E-07,0.051255408,8.46E-11
1.712229646,2.53E-08,8.85E-05,-2.20E-13
2.961066555,4.59E-08,6.32E-05,-7.36E-13
5.297072768,1.50E-07,-0.009133793,-2.07E-11
60.65520845,4.09E-07,0.050985169,8.29E-11
6.20E+09,6.20E+09,6.20E+09,6.20E+09
63.43727636,4.09E-07,0.051912707,8.30E-11
5.430326747,1.50E-07,-0.009258849,-2.06E-11
64.01339936,4.06E-07,0.052055056,8.45E-11
2.972389911,4.60E-08,6.37E-05,-7.38E-13
8.503250093,9.28E-08,-0.003833011,-9.81E-12
63.90073316,4.06E-07,0.05207989,8.46E-11
1.791311935,2.53E-08,8.66E-05,-2.20E-13
3.043141269,4.60E-08,6.37E-05,-7.35E-13
5.389335835,1.50E-07,-0.009275754,-2.07E-11
61.22129524,4.09E-07,0.051806056,8.29E-11
6.30E+09,6.30E+09,6.30E+09,6.30E+09
64.02339889,4.09E-07,0.052734947,8.30E-11
5.527477841,1.50E-07,-0.009401111,-2.06E-11
64.6021827,4.06E-07,0.052878684,8.45E-11
3.052877452,4.60E-08,6.46E-05,-7.37E-13
8.625894794,9.29E-08,-0.003890046,-9.81E-12
64.49031345,4.06E-07,0.052903861,8.45E-11
1.865173316,2.53E-08,8.57E-05,-2.20E-13
3.124405764,4.60E-08,6.46E-05,-7.34E-13
5.485677995,1.50E-07,-0.009418261,-2.06E-11
61.78475955,4.09E-07,0.052626555,8.29E-11
6.40E+09,6.40E+09,6.40E+09,6.40E+09
64.60708355,4.09E-07,0.053556763,8.30E-11
5.628715113,1.50E-07,-0.009543886,-2.06E-11
65.1902035,4.06E-07,0.053701776,8.45E-11
3.133025267,4.60E-08,6.58E-05,-7.36E-13
8.753433229,9.29E-08,-0.00394793,-9.81E-12
65.07905887,4.06E-07,0.053727317,8.45E-11
1.934453999,2.54E-08,8.56E-05,-2.19E-13
3.205321899,4.60E-08,6.57E-05,-7.33E-13
5.586103526,1.50E-07,-0.009561286,-2.06E-11
62.34586741,4.09E-07,0.053446653,8.29E-11
6.50E+09,6.50E+09,6.50E+09,6.50E+09
65.18857741,4.09E-07,0.054378142,8.30E-11
5.734015128,1.50E-07,-0.009687142,-2.06E-11
65.77768186,4.06E-07,0.054524327,8.45E-11
3.213256491,4.61E-08,6.72E-05,-7.35E-13
8.885880243,9.29E-08,-0.004006623,-9.80E-12
65.66719005,4.06E-07,0.054550252,8.45E-11
1.999822858,2.54E-08,8.63E-05,-2.19E-13
3.286311292,4.61E-08,6.71E-05,-7.33E-13
5.690588288,1.50E-07,-0.009704799,-2.06E-11
62.90486501,4.09E-07,0.054266335,8.29E-11
6.60E+09,6.60E+09,6.60E+09,6.60E+09
65.76810657,4.09E-07,0.055199069,8.30E-11
5.843326958,1.50E-07,-0.009830846,-2.06E-11
66.36479819,4.06E-07,0.055346331,8.45E-11
3.293952652,4.61E-08,6.88E-05,-7.35E-13
9.023207577,9.30E-08,-0.004066085,-9.80E-12
66.25488871,4.06E-07,0.055372658,8.45E-11
2.06196173,2.54E-08,8.77E-05,-2.19E-13
3.367754623,4.61E-08,6.87E-05,-7.32E-13
5.799080786,1.50E-07,-0.009848764,-2.06E-11
63.46197828,4.09E-07,0.055085587,8.29E-11
6.70E+09,6.70E+09,6.70E+09,6.70E+09
66.34587604,4.09E-07,0.056019532,8.30E-11
5.956573436,1.50E-07,-0.009974962,-2.06E-11
66.95169426,4.06E-07,0.056167783,8.45E-11
3.375453783,4.62E-08,7.04E-05,-7.34E-13
9.165345151,9.30E-08,-0.004126269,-9.80E-12
66.84229867,4.06E-07,0.056194531,8.45E-11
2.121551443,2.55E-08,8.96E-05,-2.19E-13
3.449991619,4.62E-08,7.04E-05,-7.32E-13
5.911503423,1.50E-07,-0.009993147,-2.06E-11
64.0174127,4.09E-07,0.055904395,8.29E-11
6.80E+09,6.80E+09,6.80E+09,6.80E+09
66.92206973,4.09E-07,0.056839516,8.30E-11
6.073652589,1.50E-07,-0.010119451,-2.06E-11
67.53847457,4.06E-07,0.056988677,8.45E-11
3.45805909,4.62E-08,7.21E-05,-7.34E-13
9.312182644,9.30E-08,-0.00418713,-9.80E-12
67.4295272,4.06E-07,0.057015863,8.45E-11
2.179259733,2.55E-08,9.19E-05,-2.19E-13
3.533321603,4.62E-08,7.21E-05,-7.31E-13
6.027753929,1.50E-07,-0.010137909,-2.06E-11
64.57135333,4.09E-07,0.056722744,8.28E-11
6.90E+09,6.90E+09,6.90E+09,6.90E+09
67.49685072,4.09E-07,0.057659007,8.30E-11
6.194439223,1.50E-07,-0.010264274,-2.06E-11
68.12520781,4.06E-07,0.057809008,8.45E-11
3.542028068,4.62E-08,7.38E-05,-7.34E-13
9.463571345,9.31E-08,-0.004248616,-9.79E-12
68.01664652,4.06E-07,0.057836649,8.45E-11
2.235731116,2.56E-08,9.46E-05,-2.20E-13
3.618004519,4.62E-08,7.38E-05,-7.31E-13
6.147706948,1.50E-07,-0.01028301,-2.06E-11
65.12396508,4.10E-07,0.05754062,8.28E-11
7.00E+09,7.00E+09,7.00E+09,7.00E+09
68.07036171,4.09E-07,0.058477994,8.30E-11
6.318786636,1.50E-07,-0.010409388,-2.06E-11
68.7119287,4.06E-07,0.058628772,8.44E-11
3.627581974,4.63E-08,7.54E-05,-7.34E-13
9.619326237,9.31E-08,-0.004310674,-9.79E-12
68.60369554,4.06E-07,0.058656883,8.45E-11
2.291578679,2.56E-08,9.74E-05,-2.20E-13
3.70426232,4.63E-08,7.54E-05,-7.31E-13
6.271215744,1.50E-07,-0.010428407,-2.06E-11
65.67539309,4.10E-07,0.058358006,8.28E-11
7.10E+09,7.10E+09,7.10E+09,7.10E+09
68.64272565,4.09E-07,0.059296461,8.30E-11
6.446528432,1.50E-07,-0.010554751,-2.06E-11
69.29863981,4.06E-07,0.059447965,8.44E-11
3.714905583,4.63E-08,7.70E-05,-7.34E-13
9.779228278,9.32E-08,-0.004373249,-9.79E-12
69.19068164,4.06E-07,0.059476561,8.45E-11
2.347377706,2.56E-08,0.000100334,-2.21E-13
3.792280659,4.63E-08,7.70E-05,-7.31E-13
6.398114013,1.50E-07,-0.010574058,-2.06E-11
66.22576333,4.10E-07,0.05917489,8.28E-11
7.20E+09,7.20E+09,7.20E+09,7.20E+09
69.21404641,4.09E-07,0.060114397,8.30E-11
6.577480418,1.50E-07,-0.01070032,-2.06E-11
69.88531363,4.06E-07,0.060266582,8.44E-11
3.804149156,4.64E-08,7.85E-05,-7.34E-13
9.943026879,9.32E-08,-0.004436281,-9.79E-12
69.77758277,4.06E-07,0.060295676,8.45E-11
2.403661002,2.57E-08,0.000103231,-2.21E-13
3.882210791,4.64E-08,7.85E-05,-7.31E-13
6.528217771,1.50E-07,-0.010719919,-2.06E-11
66.77518334,4.10E-07,0.059991256,8.28E-11
7.30E+09,7.30E+09,7.30E+09,7.30E+09
69.78440972,4.09E-07,0.060931789,8.29E-11
6.711442554,1.50E-07,-0.01084605,-2.06E-11
70.47189469,4.06E-07,0.061084622,8.44E-11
3.895430559,4.64E-08,7.98E-05,-7.34E-13
10.11044252,9.33E-08,-0.00449971,-9.79E-12
70.36434945,4.06E-07,0.061114225,8.44E-11
2.460915743,2.57E-08,0.00010601,-2.22E-13
3.97417165,4.64E-08,7.98E-05,-7.31E-13
6.661327296,1.50E-07,-0.010865945,-2.06E-11
67.32374298,4.10E-07,0.060807091,8.28E-11
7.40E+09,7.40E+09,7.40E+09,7.40E+09
70.35388406,4.09E-07,0.061748625,8.29E-11
6.848200931,1.50E-07,-0.010991896,-2.06E-11
71.05830184,4.06E-07,0.061902082,8.44E-11
3.988837479,4.64E-08,8.10E-05,-7.34E-13
10.2811695,9.33E-08,-0.004563471,-9.78E-12
70.950907,4.06E-07,0.061932204,8.44E-11
2.519581657,2.58E-08,0.000108584,-2.23E-13
4.068252026,4.64E-08,8.10E-05,-7.31E-13
6.797229109,1.50E-07,-0.011012091,-2.06E-11
67.8715154,4.10E-07,0.061622381,8.28E-11
7.50E+09,7.50E+09,7.50E+09,7.50E+09
70.9225217,4.09E-07,0.062564892,8.29E-11
6.987529777,1.50E-07,-0.011137815,-2.06E-11
71.64443046,4.06E-07,0.062718961,8.44E-11
4.084429702,4.65E-08,8.19E-05,-7.34E-13
10.45487881,9.34E-08,-0.0046275,-9.78E-12
71.53715773,4.06E-07,0.062749609,8.44E-11
2.580050355,2.58E-08,0.000110871,-2.24E-13
4.164512809,4.65E-08,8.20E-05,-7.31E-13
6.93569796,1.51E-07,-0.011158312,-2.06E-11
68.41855798,4.10E-07,0.062437112,8.28E-11
7.60E+09,7.60E+09,7.60E+09,7.60E+09
71.4903598,4.09E-07,0.063380581,8.29E-11
7.129193437,1.51E-07,-0.011283761,-2.06E-11
72.23015482,4.06E-07,0.063535257,8.44E-11
4.182241399,4.65E-08,8.27E-05,-7.34E-13
10.63122103,9.34E-08,-0.004691729,-9.78E-12
72.12298323,4.06E-07,0.063566438,8.44E-11
2.642665612,2.58E-08,0.000112797,-2.25E-13
4.262989253,4.65E-08,8.28E-05,-7.31E-13
7.07649881,1.51E-07,-0.011304563,-2.06E-11
68.96491339,4.10E-07,0.063251271,8.28E-11
7.70E+09,7.70E+09,7.70E+09,7.70E+09
72.0574215,4.09E-07,0.064195681,8.29E-11
7.272948348,1.51E-07,-0.011429691,-2.06E-11
72.8153304,4.07E-07,0.064350971,8.44E-11
4.28228341,4.66E-08,8.32E-05,-7.35E-13
10.80982937,9.34E-08,-0.004756088,-9.78E-12
72.70824661,4.06E-07,0.064382689,8.44E-11
2.707724427,2.59E-08,0.000114299,-2.26E-13
4.363693243,4.66E-08,8.33E-05,-7.32E-13
7.219388791,1.51E-07,-0.011450799,-2.06E-11
69.51061063,4.10E-07,0.064064846,8.28E-11
7.80E+09,7.80E+09,7.80E+09,7.80E+09
72.62371705,4.09E-07,0.065010181,8.29E-11
7.418544961,1.51E-07,-0.011575561,-2.06E-11
73.39979628,4.07E-07,0.065166103,8.44E-11
4.384545487,4.66E-08,8.34E-05,-7.35E-13
10.99032269,9.35E-08,-0.004820509,-9.77E-12
73.29279483,4.07E-07,0.06519836,8.44E-11
2.775478687,2.59E-08,0.000115318,-2.27E-13
4.466615518,4.66E-08,8.36E-05,-7.32E-13
7.364119125,1.51E-07,-0.011596976,-2.06E-11
70.05566611,4.10E-07,0.064877825,8.28E-11
7.90E+09,7.90E+09,7.90E+09,7.90E+09
73.18924499,4.09E-07,0.065824072,8.29E-11
7.565729617,1.51E-07,-0.011721329,-2.06E-11
73.98337736,4.07E-07,0.065980654,8.44E-11
4.488998469,4.67E-08,8.34E-05,-7.36E-13
11.17230852,9.35E-08,-0.00488492,-9.77E-12
73.87646089,4.07E-07,0.066013451,8.44E-11
2.846137297,2.60E-08,0.000115807,-2.28E-13
4.571727843,4.67E-08,8.36E-05,-7.33E-13
7.510436987,1.51E-07,-0.01174305,-2.06E-11
70.60008477,4.10E-07,0.065690197,8.28E-11
8.00E+09,8.00E+09,8.00E+09,8.00E+09
73.75399326,4.10E-07,0.066637347,8.29E-11
7.714246354,1.51E-07,-0.011866953,-2.06E-11
74.56588674,4.07E-07,0.066794627,8.44E-11
4.595596399,4.67E-08,8.31E-05,-7.36E-13
11.35538608,9.36E-08,-0.00494925,-9.77E-12
74.45906609,4.07E-07,0.066827961,8.44E-11
2.919868641,2.60E-08,0.000115721,-2.29E-13
4.678985115,4.67E-08,8.33E-05,-7.33E-13
7.658087304,1.51E-07,-0.01188898,-2.06E-11
71.14386117,4.10E-07,0.066501952,8.28E-11
8.10E+09,8.10E+09,8.10E+09,8.10E+09
74.31794035,4.10E-07,0.067449996,8.29E-11
7.86383864,1.51E-07,-0.012012392,-2.06E-11
75.14712788,4.07E-07,0.067608024,8.44E-11
4.704278537,4.68E-08,8.25E-05,-7.37E-13
11.53914935,9.36E-08,-0.005013429,-9.77E-12
75.04042219,4.07E-07,0.067641891,8.44E-11
2.996803265,2.61E-08,0.000115028,-2.31E-13
4.788327372,4.68E-08,8.27E-05,-7.34E-13
7.806814483,1.51E-07,-0.012034724,-2.06E-11
71.68698052,4.10E-07,0.067313078,8.27E-11
8.20E+09,8.20E+09,8.20E+09,8.20E+09
74.8810564,4.10E-07,0.068262014,8.29E-11
8.014251019,1.51E-07,-0.012157607,-2.06E-11
75.72689683,4.07E-07,0.068420848,8.43E-11
4.814971285,4.68E-08,8.16E-05,-7.37E-13
11.72318994,9.37E-08,-0.005077385,-9.77E-12
75.62033352,4.07E-07,0.068455243,8.44E-11
3.077036691,2.61E-08,0.000113697,-2.32E-13
4.89968172,4.68E-08,8.18E-05,-7.34E-13
7.956364045,1.51E-07,-0.012180242,-2.06E-11
72.22941977,4.10E-07,0.068123568,8.27E-11
8.30E+09,8.30E+09,8.30E+09,8.30E+09
75.44330427,4.10E-07,0.069073393,8.29E-11
8.165230671,1.51E-07,-0.012302562,-2.06E-11
76.30498426,4.07E-07,0.069233103,8.43E-11
4.927590009,4.69E-08,8.03E-05,-7.38E-13
11.90709998,9.37E-08,-0.005141049,-9.77E-12
76.19859902,4.07E-07,0.069268018,8.44E-11
3.160632281,2.62E-08,0.000111708,-2.34E-13
5.012964148,4.69E-08,8.06E-05,-7.35E-13
8.106484178,1.51E-07,-0.012325496,-2.06E-11
72.77114863,4.10E-07,0.068933412,8.27E-11
8.40E+09,8.40E+09,8.40E+09,8.40E+09
76.00464057,4.10E-07,0.069884129,8.29E-11
8.316528863,1.51E-07,-0.01244722,-2.06E-11
76.88117753,4.07E-07,0.070044794,8.43E-11
5.042040751,4.69E-08,7.87E-05,-7.39E-13
12.09047493,9.38E-08,-0.005204353,-9.76E-12
76.77501419,4.07E-07,0.070080218,8.44E-11
3.247624091,2.62E-08,0.000109042,-2.35E-13
5.128081247,4.69E-08,7.90E-05,-7.36E-13
8.256927178,1.51E-07,-0.01247045,-2.06E-11
73.31213054,4.10E-07,0.069742604,8.27E-11
8.50E+09,8.50E+09,8.50E+09,8.50E+09
76.5650167,4.10E-07,0.070694216,8.28E-11
8.467902314,1.51E-07,-0.012591547,-2.06E-11
77.45526258,4.07E-07,0.070855927,8.43E-11
5.158221832,4.70E-08,7.67E-05,-7.40E-13
12.27291624,9.38E-08,-0.005267231,-9.76E-12
77.34937295,4.07E-07,0.070891847,8.43E-11
3.338019678,2.63E-08,0.000105688,-2.37E-13
5.244931814,4.70E-08,7.70E-05,-7.37E-13
8.407450807,1.51E-07,-0.012615068,-2.06E-11
73.85232363,4.10E-07,0.070551136,8.27E-11
8.60E+09,8.60E+09,8.60E+09,8.60E+09
77.12437977,4.10E-07,0.07150365,8.28E-11
8.619114437,1.51E-07,-0.012735511,-2.06E-11
78.02702573,4.07E-07,0.071666505,8.43E-11
5.276025347,4.70E-08,7.43E-05,-7.41E-13
12.45403386,9.39E-08,-0.005329617,-9.76E-12
77.92146943,4.07E-07,0.071702909,8.43E-11
3.431802802,2.63E-08,0.000101639,-2.39E-13
5.363408346,4.70E-08,7.46E-05,-7.38E-13
8.55781953,1.51E-07,-0.012759318,-2.06E-11
74.39168164,4.10E-07,0.071359003,8.27E-11
8.70E+09,8.70E+09,8.70E+09,8.70E+09
77.6826735,4.10E-07,0.072312429,8.28E-11
8.769936487,1.51E-07,-0.012879083,-2.06E-11
78.59625542,4.07E-07,0.072476537,8.43E-11
5.395338546,4.71E-08,7.15E-05,-7.42E-13
12.63344872,9.40E-08,-0.00539145,-9.76E-12
78.4910996,4.07E-07,0.072513408,8.43E-11
3.528936018,2.64E-08,9.69E-05,-2.41E-13
5.483398431,4.71E-08,7.19E-05,-7.39E-13
8.707805652,1.51E-07,-0.012903169,-2.06E-11
74.93015472,4.10E-07,0.072166199,8.27E-11
8.80E+09,8.80E+09,8.80E+09,8.80E+09
78.23983909,4.10E-07,0.073120549,8.28E-11
8.920148598,1.51E-07,-0.013022233,-2.06E-11
79.1627438,4.07E-07,0.073286028,8.43E-11
5.516045115,4.71E-08,6.83E-05,-7.43E-13
12.81079491,9.40E-08,-0.005452671,-9.76E-12
79.05806284,4.07E-07,0.073323348,8.43E-11
3.629363122,2.64E-08,9.14E-05,-2.43E-13
5.604786027,4.71E-08,6.87E-05,-7.40E-13
8.857190351,1.51E-07,-0.013046592,-2.06E-11
75.46769032,4.10E-07,0.072972719,8.27E-11
8.90E+09,8.90E+09,8.90E+09,8.90E+09
78.795816,4.10E-07,0.073928009,8.28E-11
9.069540706,1.51E-07,-0.013164936,-2.06E-11
79.72628817,4.07E-07,0.074094985,8.43E-11
5.638026345,4.72E-08,6.48E-05,-7.44E-13
12.98572181,9.41E-08,-0.005513223,-9.76E-12
79.6221634,4.07E-07,0.074132736,8.43E-11
3.733011451,2.65E-08,8.53E-05,-2.45E-13
5.727452636,4.72E-08,6.52E-05,-7.41E-13
9.005764591,1.51E-07,-0.01318956,-2.06E-11
76.00423387,4.10E-07,0.073778561,8.27E-11
9.00E+09,9.00E+09,9.00E+09,9.00E+09
79.35054274,4.10E-07,0.074734809,8.28E-11
9.217913374,1.51E-07,-0.013307168,-2.06E-11
80.2866924,4.07E-07,0.074903417,8.43E-11
5.761162198,4.72E-08,6.08E-05,-7.45E-13
13.157896,9.41E-08,-0.005573055,-9.76E-12
80.18321168,4.07E-07,0.074941577,8.43E-11
3.839794027,2.65E-08,7.85E-05,-2.47E-13
5.85127838,4.72E-08,6.12E-05,-7.42E-13
9.153329946,1.51E-07,-0.013332049,-2.06E-11
76.53972956,4.10E-07,0.074583722,8.27E-11
9.10E+09,9.10E+09,9.10E+09,9.10E+09
79.9039575,4.10E-07,0.075540947,8.28E-11
9.365078503,1.51E-07,-0.013448909,-2.06E-11
80.84376812,4.07E-07,0.07571133,8.43E-11
5.885332283,4.73E-08,5.63E-05,-7.46E-13
13.32700299,9.42E-08,-0.005632118,-9.76E-12
80.7410255,4.07E-07,0.075749877,8.43E-11
3.94961154,2.66E-08,7.10E-05,-2.49E-13
5.976142972,4.73E-08,5.68E-05,-7.43E-13
9.299699301,1.51E-07,-0.013474037,-2.06E-11
77.07412092,4.10E-07,0.0753882,8.27E-11
9.20E+09,9.20E+09,9.20E+09,9.20E+09
80.45599884,4.10E-07,0.076346424,8.28E-11
9.510859945,1.51E-07,-0.013590138,-2.05E-11
81.39733587,4.07E-07,0.076518734,8.43E-11
6.01041673,4.74E-08,5.15E-05,-7.47E-13
13.49274879,9.42E-08,-0.005690367,-9.76E-12
81.29543114,4.07E-07,0.076557644,8.43E-11
4.062354175,2.66E-08,6.28E-05,-2.51E-13
6.101926602,4.73E-08,5.20E-05,-7.44E-13
9.444697464,1.51E-07,-0.013615504,-2.06E-11
77.6073515,4.11E-07,0.076191994,8.27E-11
9.30E+09,9.30E+09,9.30E+09,9.30E+09
81.00660625,4.10E-07,0.077151241,8.28E-11
9.655094013,1.51E-07,-0.013730838,-2.05E-11
81.94722608,4.07E-07,0.077325637,8.43E-11
6.136296973,4.74E-08,4.62E-05,-7.49E-13
13.65486122,9.43E-08,-0.005747761,-9.75E-12
81.84626435,4.07E-07,0.077364884,8.43E-11
4.177903283,2.67E-08,5.40E-05,-2.53E-13
6.228510721,4.74E-08,4.67E-05,-7.46E-13
9.588161668,1.51E-07,-0.013756433,-2.06E-11
78.13936537,4.11E-07,0.076995103,8.27E-11
9.40E+09,9.40E+09,9.40E+09,9.40E+09
81.5557207,4.10E-07,0.077955401,8.28E-11
