R,L,G,C 
-58.35331036,1.07E-08,0.001958968,-2.05E-13
-48.00538114,2.20E-08,-0.001207518,-6.71E-13
26.15400788,6.08E-08,-0.009510411,-1.71E-12
134.1253357,1.19E-07,-0.038664594,-1.05E-11
382.511985,4.42E-07,0.382797761,8.35E-11
-0.026216884,3.93E-13,6.09E-07,1.40E-17
-0.027098687,5.84E-13,2.11E-06,-2.32E-17
-0.039656212,2.13E-13,-3.05E-06,-1.44E-16
-0.074442004,-1.14E-12,-2.24E-05,-3.87E-16
-0.965595362,-1.20E-11,2.22E-04,-6.13E-16
-0.064027472,-2.20E-11,-9.33E-05,-1.15E-16
-1.064996925,-4.04E-11,-0.000144436,2.66E-15
-4.064960624,1.66E-12,-0.000123462,9.33E-15
-14.23333086,3.40E-10,1.05E-04,2.53E-14
-26.98917274,1.22E-09,0.000920604,2.87E-14
-52.4169292,4.96E-09,0.002224581,-7.12E-15
-63.09681252,1.12E-08,0.00266418,-2.21E-13
-43.50828113,3.27E-08,-0.000502178,-7.85E-13
23.40378589,6.30E-08,-0.009515875,-1.95E-12
173.6496063,1.84E-07,-0.077952584,-2.14E-11
404.2016444,4.53E-07,0.369824649,8.05E-11
5.37E+10,5.37E+10,5.37E+10,5.37E+10
410.8212255,4.53E-07,0.370809181,8.05E-11
172.0768323,1.84E-07,-0.078167154,-2.14E-11
383.1256614,4.42E-07,0.383129704,8.35E-11
22.59541327,6.30E-08,-0.009542798,-1.95E-12
133.4506203,1.19E-07,-0.038717141,-1.05E-11
386.0322345,4.40E-07,0.383110571,8.35E-11
-43.96502153,3.26E-08,-0.000506036,-7.86E-13
25.58590309,6.08E-08,-0.009425926,-1.71E-12
173.2126076,1.78E-07,-0.07558672,-2.08E-11
391.7140436,4.39E-07,0.383764595,8.36E-11
-63.38821656,1.11E-08,0.002681581,-2.22E-13
-48.58385871,2.20E-08,-0.001160444,-6.68E-13
29.81926255,6.04E-08,-0.009730159,-1.71E-12
140.3778607,1.18E-07,-0.039230809,-1.05E-11
388.1900437,4.39E-07,0.382949779,8.36E-11
-52.5759578,4.94E-09,0.002231502,-6.40E-15
-58.76151904,1.06E-08,0.00199183,-2.00E-13
-36.38363068,3.12E-08,-0.00138052,-7.05E-13
30.07434136,6.03E-08,-0.009647194,-1.71E-12
173.6680309,1.78E-07,-0.075458956,-2.08E-11
387.8706019,4.39E-07,0.382985647,8.35E-11
-26.97219018,1.21E-09,0.000916945,2.87E-14
-39.90301128,3.11E-09,0.001726747,-2.27E-14
-57.23332985,1.06E-08,0.001961523,-2.07E-13
-46.00044062,2.19E-08,-0.001275084,-6.75E-13
30.20254124,6.04E-08,-0.009595214,-1.70E-12
141.2524737,1.18E-07,-0.039208772,-1.05E-11
391.3389837,4.39E-07,0.383333672,8.36E-11
-14.19259066,3.35E-10,1.03E-04,2.53E-14
-24.99612305,1.14E-09,0.000795446,2.54E-14
-48.14805865,4.71E-09,0.001891391,-1.23E-14
-57.25835178,1.06E-08,0.001982817,-2.07E-13
-36.35024876,3.12E-08,-0.001339214,-7.04E-13
30.07287626,6.04E-08,-0.009653427,-1.71E-12
172.2851,1.78E-07,-0.075723597,-2.08E-11
391.4577015,4.39E-07,0.383238605,8.36E-11
-4.023935101,7.68E-14,-0.000125455,9.27E-15
-9.267308914,1.75E-10,0.000141487,1.71E-14
-24.84249708,1.15E-09,0.000821761,2.46E-14
-39.43394527,3.11E-09,0.00175967,-2.50E-14
-57.28674616,1.06E-08,0.001987765,-2.06E-13
-45.93099317,2.19E-08,-0.00128072,-6.77E-13
30.47854846,6.04E-08,-0.009738635,-1.72E-12
141.0572301,1.18E-07,-0.039176201,-1.05E-11
389.6199735,4.39E-07,0.38340565,8.36E-11
-1.036812152,-4.11E-11,-0.000145147,2.60E-15
-3.614255556,-4.06E-12,-1.07E-04,8.70E-15
-13.07961881,3.16E-10,1.18E-04,2.26E-14
-24.85363327,1.15E-09,0.000822856,2.48E-14
-48.20531129,4.70E-09,0.001898727,-1.13E-14
-57.26379676,1.06E-08,0.001992295,-2.06E-13
-36.03088267,3.12E-08,-0.001368654,-7.07E-13
30.23188379,6.04E-08,-0.009661586,-1.71E-12
173.2214665,1.78E-07,-0.075729601,-2.08E-11
390.5811691,4.39E-07,0.383583844,8.36E-11
-0.073421938,-2.21E-11,-9.57E-05,-1.30E-16
-0.514119694,-2.84E-11,-8.86E-05,1.81E-15
-3.685832606,-9.84E-13,-0.000102111,8.71E-15
-9.296821947,1.79E-10,0.000156083,1.70E-14
-24.86003072,1.15E-09,0.00082253,2.49E-14
-39.43991555,3.11E-09,0.001755307,-2.48E-14
-57.22598202,1.06E-08,0.001983369,-2.08E-13
-46.02875433,2.19E-08,-0.00128642,-6.78E-13
30.15763406,6.04E-08,-0.009661837,-1.71E-12
141.3607789,1.18E-07,-0.03923279,-1.05E-11
394.843744,4.39E-07,0.38337268,8.36E-11
-1.05665847,-1.22E-11,2.40E-04,-5.80E-16
-0.107296094,-2.20E-11,-9.25E-05,8.65E-17
-0.979382402,-3.97E-11,-0.000135856,2.56E-15
-3.691430217,-1.78E-12,-1.05E-04,8.75E-15
-13.09014586,3.14E-10,1.14E-04,2.28E-14
-24.87496999,1.15E-09,0.000822847,2.50E-14
-48.21877381,4.71E-09,0.001904832,-1.18E-14
-57.34335186,1.06E-08,0.001992167,-2.07E-13
-36.40031078,3.12E-08,-0.001335823,-7.05E-13
30.0174342,6.04E-08,-0.009691676,-1.71E-12
171.5902004,1.78E-07,-0.07566177,-2.08E-11
389.3398559,4.39E-07,0.383029223,8.36E-11
-0.093430187,-1.04E-12,-2.42E-05,-3.94E-16
-0.234398322,-4.68E-12,2.23E-05,-8.90E-16
-0.081075759,-2.11E-11,-7.81E-05,1.73E-16
-0.567680656,-2.73E-11,-9.11E-05,1.82E-15
-3.696305133,-1.58E-12,-1.04E-04,8.71E-15
-9.309547317,1.79E-10,0.000156371,1.70E-14
-24.89206505,1.15E-09,0.000826652,2.46E-14
-39.47203482,3.11E-09,0.001759742,-2.51E-14
-57.279876,1.06E-08,0.001986315,-2.06E-13
-45.93164912,2.19E-08,-0.001296394,-6.77E-13
30.04730496,6.04E-08,-0.009658584,-1.71E-12
141.0428504,1.18E-07,-0.039246153,-1.05E-11
387.5498689,4.39E-07,0.383709777,8.36E-11
-0.050179907,2.59E-13,-3.71E-06,-1.44E-16
-0.044654537,-1.14E-12,-2.20E-05,-2.69E-16
-0.735532884,-9.78E-12,1.80E-04,-9.09E-16
-0.077556196,-2.12E-11,-7.82E-05,1.78E-16
-0.972896738,-4.00E-11,-0.00013619,2.56E-15
-3.679199752,-1.66E-12,-0.000103382,8.74E-15
-13.09683081,3.17E-10,1.18E-04,2.27E-14
-24.86000568,1.15E-09,0.00082126,2.48E-14
-48.1803705,4.70E-09,0.001895203,-1.15E-14
-57.23788501,1.06E-08,0.001971805,-2.07E-13
-36.3099576,3.12E-08,-0.001379556,-7.05E-13
30.03659989,6.04E-08,-0.009661648,-1.71E-12
172.6692373,1.77E-07,-0.075619972,-2.07E-11
383.81485,4.40E-07,0.383277561,8.35E-11
-0.030384248,6.10E-13,2.02E-06,-2.37E-17
-0.015979724,6.35E-13,6.01E-06,-1.09E-16
-0.045630374,-1.12E-12,-2.21E-05,-2.72E-16
-0.233564636,-4.67E-12,2.37E-05,-8.94E-16
-0.11039775,-2.19E-11,-9.35E-05,9.03E-17
-0.519745677,-2.82E-11,-8.85E-05,1.81E-15
-3.64017042,-2.96E-12,-1.06E-04,8.72E-15
-9.292349816,1.76E-10,0.000143734,1.71E-14
-25.01095538,1.14E-09,0.00079935,2.54E-14
-39.89801849,3.12E-09,0.001735273,-2.35E-14
-58.60337886,1.07E-08,0.001981133,-2.03E-13
-48.35141594,2.20E-08,-0.001181547,-6.70E-13
26.01098213,6.08E-08,-0.009526245,-1.72E-12
134.5041506,1.19E-07,-0.038776753,-1.05E-11
383.5755652,4.42E-07,0.383348706,8.35E-11
-0.028207965,4.02E-13,5.39E-07,1.42E-17
-0.030311337,6.04E-13,1.99E-06,-2.24E-17
-0.050738652,2.67E-13,-3.71E-06,-1.43E-16
-0.092937389,-1.05E-12,-2.48E-05,-3.89E-16
-1.068690961,-1.21E-11,2.43E-04,-6.03E-16
-0.07309914,-2.22E-11,-9.57E-05,-1.28E-16
-1.036285073,-4.11E-11,-0.000145368,2.59E-15
-4.012417841,-4.70E-13,-0.000126772,9.26E-15
-14.15936587,3.33E-10,9.83E-05,2.53E-14
-26.94733511,1.21E-09,0.000914361,2.91E-14
-52.52643562,4.93E-09,0.002227892,-5.86E-15
-63.37030919,1.11E-08,0.002689103,-2.19E-13
-43.92965137,3.26E-08,-0.00046317,-7.83E-13
23.21377856,6.30E-08,-0.009519589,-1.95E-12
174.2662194,1.84E-07,-0.078118188,-2.14E-11
405.4467013,4.53E-07,0.370302107,8.05E-11
5.38E+10,5.38E+10,5.38E+10,5.38E+10
412.0723885,4.53E-07,0.371286807,8.05E-11
172.6933021,1.84E-07,-0.078333496,-2.14E-11
384.1895295,4.42E-07,0.383679993,8.34E-11
22.4041479,6.31E-08,-0.009546323,-1.95E-12
133.8262925,1.19E-07,-0.038828774,-1.05E-11
387.1380518,4.40E-07,0.383656259,8.35E-11
-44.38689035,3.26E-08,-0.000466999,-7.84E-13
25.43947542,6.08E-08,-0.009441243,-1.71E-12
173.8528748,1.78E-07,-0.075755194,-2.08E-11
392.8395497,4.39E-07,0.384309387,8.36E-11
-63.66116595,1.11E-08,0.002706557,-2.20E-13
-48.93076979,2.20E-08,-0.001134285,-6.66E-13
29.69539679,6.04E-08,-0.009747348,-1.71E-12
140.7924793,1.18E-07,-0.039347156,-1.05E-11
389.2894581,4.39E-07,0.383496338,8.36E-11
-52.68432108,4.91E-09,0.002234701,-5.15E-15
-59.01110423,1.06E-08,0.002013866,-1.99E-13
-36.75357711,3.12E-08,-0.001350417,-7.03E-13
29.94337939,6.04E-08,-0.009662974,-1.71E-12
174.294587,1.78E-07,-0.075625229,-2.08E-11
388.9749666,4.39E-07,0.383532098,8.35E-11
-26.92961145,1.20E-09,0.000910655,2.91E-14
-39.94567096,3.09E-09,0.00173074,-2.18E-14
-57.48758902,1.06E-08,0.001984639,-2.05E-13
-46.3496159,2.18E-08,-0.001247873,-6.74E-13
30.06967305,6.04E-08,-0.009610201,-1.71E-12
141.6759492,1.18E-07,-0.039327466,-1.05E-11
392.4552787,4.39E-07,0.38387965,8.36E-11
-14.11831086,3.28E-10,9.61E-05,2.53E-14
-24.95720591,1.13E-09,0.000790938,2.58E-14
-48.2542703,4.69E-09,0.001896315,-1.12E-14
-57.5145584,1.06E-08,0.002005986,-2.05E-13
-36.72510265,3.12E-08,-0.00130894,-7.03E-13
29.94323693,6.04E-08,-0.009668733,-1.71E-12
172.9185275,1.78E-07,-0.075890815,-2.08E-11
392.5718552,4.39E-07,0.383784282,8.36E-11
-3.971407917,-2.02E-12,-0.000128736,9.19E-15
-9.205522324,1.70E-10,0.000136587,1.72E-14
-24.80811843,1.14E-09,0.000817379,2.50E-14
-39.48329995,3.09E-09,0.001764315,-2.40E-14
-57.54251249,1.06E-08,0.002010837,-2.04E-13
-46.2789845,2.19E-08,-0.001253583,-6.75E-13
30.34998888,6.04E-08,-0.009754446,-1.72E-12
141.4775098,1.18E-07,-0.039294042,-1.05E-11
390.7321966,4.39E-07,0.383951454,8.36E-11
-1.008106634,-4.18E-11,-0.000146027,2.54E-15
-3.565842379,-5.95E-12,-1.10E-04,8.63E-15
-13.01456038,3.10E-10,1.12E-04,2.26E-14
-24.81894028,1.13E-09,0.000818384,2.52E-14
-48.31160622,4.68E-09,0.001903383,-1.02E-14
-57.51925683,1.06E-08,0.002015434,-2.04E-13
-36.40456496,3.12E-08,-0.001338265,-7.06E-13
30.10083185,6.04E-08,-0.009677023,-1.71E-12
173.8525864,1.78E-07,-0.07589641,-2.08E-11
391.693422,4.39E-07,0.384130483,8.36E-11
-0.081676224,-2.23E-11,-9.79E-05,-1.43E-16
-0.496877395,-2.88E-11,-8.87E-05,1.77E-15
-3.639621821,-2.90E-12,-0.000104924,8.64E-15
-9.236735623,1.74E-10,0.000151125,1.70E-14
-24.82492343,1.13E-09,0.000818155,2.52E-14
-39.48663745,3.09E-09,0.001759417,-2.38E-14
-57.48169132,1.06E-08,0.002006584,-2.06E-13
-46.37736443,2.19E-08,-0.001259286,-6.76E-13
30.02654913,6.04E-08,-0.009677091,-1.71E-12
141.7840865,1.18E-07,-0.039351813,-1.05E-11
395.9560778,4.39E-07,0.383919792,8.36E-11
-1.154228261,-1.23E-11,2.60E-04,-5.67E-16
-0.121653144,-2.21E-11,-9.53E-05,7.78E-17
-0.958723253,-4.03E-11,-0.00013737,2.50E-15
-3.645493258,-3.70E-12,-1.08E-04,8.68E-15
-13.02516156,3.08E-10,1.08E-04,2.28E-14
-24.83995049,1.13E-09,0.000818461,2.54E-14
-48.32555787,4.69E-09,0.001909559,-1.07E-14
-57.59936549,1.06E-08,0.002015283,-2.05E-13
-36.77517692,3.12E-08,-0.001305421,-7.04E-13
29.88645359,6.04E-08,-0.009707015,-1.71E-12
172.2175014,1.78E-07,-0.075828686,-2.08E-11
390.4419231,4.39E-07,0.383575758,8.36E-11
-0.111537085,-9.54E-13,-2.65E-05,-3.97E-16
-0.26358044,-4.56E-12,2.90E-05,-9.23E-16
-0.094364187,-2.12E-11,-8.09E-05,1.72E-16
-0.551590053,-2.77E-11,-9.15E-05,1.78E-15
-3.650418887,-3.50E-12,-0.00010731,8.65E-15
-9.24949515,1.75E-10,0.00015142,1.70E-14
-24.85767524,1.14E-09,0.000822215,2.50E-14
-39.52146083,3.09E-09,0.001764394,-2.41E-14
-57.53606364,1.06E-08,0.002009507,-2.05E-13
-46.28005968,2.19E-08,-0.001269195,-6.76E-13
29.91838731,6.04E-08,-0.009674555,-1.71E-12
141.4584669,1.18E-07,-0.039362398,-1.05E-11
388.6733807,4.39E-07,0.384254046,8.36E-11
-0.061119483,3.11E-13,-4.34E-06,-1.44E-16
-0.061060168,-1.05E-12,-2.46E-05,-2.66E-16
-0.83361202,-9.68E-12,2.00E-04,-9.36E-16
-0.091054261,-2.13E-11,-8.09E-05,1.78E-16
-0.952358985,-4.06E-11,-0.000137711,2.50E-15
-3.632958561,-3.58E-12,-0.000106193,8.67E-15
-13.03173793,3.10E-10,1.12E-04,2.27E-14
-24.82543633,1.13E-09,0.000816851,2.52E-14
-48.28644813,4.68E-09,0.001900078,-1.05E-14
-57.49216104,1.06E-08,0.001994986,-2.06E-13
-36.67961218,3.12E-08,-0.001349454,-7.04E-13
29.91160429,6.04E-08,-0.009678482,-1.71E-12
173.3096523,1.78E-07,-0.075788458,-2.07E-11
384.9188665,4.40E-07,0.383823903,8.35E-11
-0.033526612,6.29E-13,1.90E-06,-2.30E-17
-0.020251331,6.73E-13,6.06E-06,-1.07E-16
-0.062080204,-1.02E-12,-2.48E-05,-2.69E-16
-0.263137786,-4.54E-12,3.05E-05,-9.26E-16
-0.124967671,-2.20E-11,-9.64E-05,8.17E-17
-0.502462338,-2.86E-11,-8.87E-05,1.77E-15
-3.591701648,-4.86E-12,-1.09E-04,8.65E-15
-9.230558385,1.72E-10,0.000138825,1.71E-14
-24.97217237,1.13E-09,0.000794848,2.58E-14
-39.94089257,3.10E-09,0.001739315,-2.25E-14
-58.85300625,1.06E-08,0.002003285,-2.01E-13
-48.69804317,2.20E-08,-0.001155391,-6.68E-13
25.86665096,6.08E-08,-0.009541892,-1.72E-12
134.8831975,1.19E-07,-0.038889109,-1.05E-11
384.6412853,4.42E-07,0.383898887,8.35E-11
-0.030148255,4.11E-13,4.75E-07,1.42E-17
-0.03347459,6.23E-13,1.87E-06,-2.17E-17
-0.061759506,3.19E-13,-4.35E-06,-1.43E-16
-0.111268124,-9.59E-13,-2.73E-05,-3.91E-16
-1.168697185,-1.22E-11,2.62E-04,-5.91E-16
-0.081804042,-2.24E-11,-9.81E-05,-1.41E-16
-1.007678467,-4.18E-11,-0.000146255,2.53E-15
-3.959938158,-2.56E-12,-0.000130044,9.18E-15
-14.08501383,3.25E-10,9.13E-05,2.53E-14
-26.90466763,1.19E-09,0.000908041,2.95E-14
-52.63476975,4.91E-09,0.002231054,-4.61E-15
-63.64328273,1.11E-08,0.002713973,-2.17E-13
-44.35239093,3.26E-08,-0.000423929,-7.81E-13
23.02208796,6.30E-08,-0.009523012,-1.95E-12
174.8834549,1.85E-07,-0.078283798,-2.14E-11
406.694702,4.53E-07,0.370778542,8.05E-11
5.39E+10,5.39E+10,5.39E+10,5.39E+10
413.3264856,4.54E-07,0.371763413,8.05E-11
173.3104012,1.85E-07,-0.078499846,-2.14E-11
385.2555297,4.42E-07,0.38422952,8.34E-11
22.21120135,6.31E-08,-0.009549554,-1.95E-12
134.2021866,1.19E-07,-0.0389406,-1.05E-11
388.246261,4.40E-07,0.38420116,8.35E-11
-44.81011998,3.26E-08,-0.000427731,-7.82E-13
25.29173825,6.08E-08,-0.009456373,-1.71E-12
174.4941478,1.78E-07,-0.075923826,-2.08E-11
393.9673984,4.39E-07,0.384853396,8.36E-11
-63.93358658,1.11E-08,0.00273148,-2.18E-13
-49.27826519,2.19E-08,-0.001107941,-6.65E-13
29.57018219,6.04E-08,-0.009764341,-1.72E-12
141.2073046,1.18E-07,-0.039463687,-1.05E-11
390.390989,4.39E-07,0.38404214,8.36E-11
-52.79150622,4.89E-09,0.002237748,-3.90E-15
-59.26023638,1.06E-08,0.002035889,-1.97E-13
-37.12482115,3.12E-08,-0.001320073,-7.02E-13
29.8110014,6.04E-08,-0.009678551,-1.71E-12
174.9219443,1.78E-07,-0.075791636,-2.08E-11
390.081546,4.39E-07,0.384077788,8.35E-11
-26.8862057,1.18E-09,0.000904289,2.95E-14
-39.98737154,3.07E-09,0.001734627,-2.08E-14
-57.741482,1.06E-08,0.002007748,-2.04E-13
-46.69949662,2.18E-08,-0.001220462,-6.73E-13
29.93541095,6.04E-08,-0.009624979,-1.71E-12
142.0998208,1.18E-07,-0.039446388,-1.05E-11
393.5738801,4.40E-07,0.384424855,8.36E-11
-14.04364731,3.21E-10,8.91E-05,2.53E-14
-24.91756326,1.12E-09,0.000786364,2.61E-14
-48.35948403,4.66E-09,0.001901119,-1.01E-14
-57.7703863,1.06E-08,0.002029143,-2.04E-13
-37.10124336,3.12E-08,-0.001278435,-7.01E-13
29.81223241,6.04E-08,-0.009683829,-1.71E-12
173.5528676,1.78E-07,-0.076058171,-2.08E-11
393.6883214,4.39E-07,0.384329183,8.36E-11
-3.918942878,-4.09E-12,-0.000131978,9.12E-15
-9.143595866,1.66E-10,0.000131678,1.72E-14
-24.77300064,1.12E-09,0.000812925,2.54E-14
-39.53170721,3.07E-09,0.001768853,-2.30E-14
-57.79788273,1.06E-08,0.002033897,-2.03E-13
-46.62765111,2.18E-08,-0.001226247,-6.74E-13
30.22006355,6.04E-08,-0.009770047,-1.72E-12
141.8981809,1.18E-07,-0.039412107,-1.05E-11
391.8467354,4.39E-07,0.384496481,8.36E-11
-0.97949942,-4.24E-11,-0.000146861,2.48E-15
-3.517541413,-7.82E-12,-1.12E-04,8.56E-15
-12.94915884,3.03E-10,1.06E-04,2.27E-14
-24.78349699,1.12E-09,0.000813839,2.56E-14
-48.41687902,4.65E-09,0.001907914,-9.09E-15
-57.77431966,1.06E-08,0.002038562,-2.03E-13
-36.77953722,3.12E-08,-0.001307642,-7.05E-13
29.96840661,6.04E-08,-0.00969225,-1.71E-12
174.4845999,1.78E-07,-0.076063354,-2.08E-11
392.8079666,4.39E-07,0.384676349,8.36E-11
-0.089539646,-2.24E-11,-1.00E-04,-1.57E-16
-0.479772908,-2.91E-11,-8.89E-05,1.72E-15
-3.593510472,-4.80E-12,-0.000107718,8.57E-15
-9.176476774,1.70E-10,0.000146157,1.71E-14
-24.78905195,1.12E-09,0.000813709,2.56E-14
-39.53237202,3.08E-09,0.001763412,-2.28E-14
-57.73700611,1.06E-08,0.002029789,-2.04E-13
-46.72665019,2.18E-08,-0.001231954,-6.75E-13
29.8940921,6.04E-08,-0.009692136,-1.71E-12
142.2077863,1.18E-07,-0.039471066,-1.05E-11
397.0706124,4.40E-07,0.384466145,8.36E-11
-1.248463286,-1.25E-11,2.78E-04,-5.51E-16
-0.135534004,-2.22E-11,-9.80E-05,6.88E-17
-0.938140275,-4.09E-11,-0.000138839,2.44E-15
-3.599576605,-5.59E-12,-0.000111105,8.61E-15
-12.95978287,3.01E-10,1.02E-04,2.28E-14
-24.80416615,1.12E-09,0.000814006,2.57E-14
-48.43132159,4.67E-09,0.00191416,-9.58E-15
-57.85498395,1.06E-08,0.002038387,-2.03E-13
-37.15133178,3.12E-08,-0.001274789,-7.02E-13
29.75408502,6.04E-08,-0.009722143,-1.72E-12
172.8456199,1.78E-07,-0.075995737,-2.08E-11
391.5461111,4.39E-07,0.384121536,8.36E-11
-0.129484358,-8.68E-13,-2.89E-05,-3.99E-16
-0.293034993,-4.43E-12,3.61E-05,-9.55E-16
-0.107773302,-2.13E-11,-8.38E-05,1.71E-16
-0.535637251,-2.81E-11,-9.18E-05,1.73E-15
-3.604554392,-5.39E-12,-0.000110184,8.58E-15
-9.189269793,1.70E-10,0.000146458,1.70E-14
-24.82253462,1.13E-09,0.000817706,2.54E-14
-39.56993898,3.08E-09,0.001768939,-2.32E-14
-57.79187362,1.06E-08,0.002032686,-2.03E-13
-46.6291761,2.18E-08,-0.001241795,-6.75E-13
29.78806412,6.04E-08,-0.009690323,-1.71E-12
141.874296,1.18E-07,-0.039478829,-1.05E-11
389.7992598,4.40E-07,0.384797528,8.36E-11
-0.07198589,3.63E-13,-4.96E-06,-1.44E-16
-0.077625776,-9.53E-13,-2.74E-05,-2.64E-16
-0.932943485,-9.59E-12,2.20E-04,-9.60E-16
-0.104671711,-2.14E-11,-8.38E-05,1.76E-16
-0.931901826,-4.12E-11,-0.000139188,2.44E-15
-3.586817056,-5.47E-12,-0.000108984,8.60E-15
-12.9663009,3.04E-10,1.06E-04,2.28E-14
-24.79012674,1.12E-09,0.00081237,2.56E-14
-48.39152565,4.66E-09,0.001904831,-9.38E-15
-57.74606993,1.06E-08,0.002018159,-2.04E-13
-37.05056422,3.12E-08,-0.001319111,-7.03E-13
29.78525337,6.04E-08,-0.009695119,-1.71E-12
173.9510779,1.78E-07,-0.075957103,-2.07E-11
386.0252744,4.40E-07,0.38436946,8.35E-11
-0.036621836,6.47E-13,1.79E-06,-2.22E-17
-0.024537219,7.12E-13,6.10E-06,-1.05E-16
-0.078694716,-9.26E-13,-2.75E-05,-2.66E-16
-0.293010429,-4.41E-12,3.76E-05,-9.58E-16
-0.139080551,-2.21E-11,-9.92E-05,7.29E-17
-0.485317724,-2.90E-11,-8.88E-05,1.72E-15
-3.543343981,-6.74E-12,-1.11E-04,8.58E-15
-9.168626101,1.67E-10,0.000133907,1.72E-14
-24.93266334,1.12E-09,0.00079028,2.61E-14
-39.98280639,3.08E-09,0.001743252,-2.15E-14
-59.10218595,1.06E-08,0.002025423,-2.00E-13
-49.04525739,2.19E-08,-0.00112905,-6.67E-13
25.72101322,6.08E-08,-0.009557353,-1.72E-12
135.2624757,1.19E-07,-0.039001661,-1.05E-11
385.709146,4.42E-07,0.384448301,8.35E-11
-0.032037877,4.20E-13,4.16E-07,1.43E-17
-0.036591257,6.42E-13,1.75E-06,-2.09E-17
-0.072711229,3.70E-13,-4.98E-06,-1.43E-16
-0.12945085,-8.71E-13,-2.97E-05,-3.94E-16
-1.265475306,-1.23E-11,2.82E-04,-5.76E-16
-0.090127444,-2.25E-11,-1.00E-04,-1.54E-16
-0.979173521,-4.25E-11,-0.000147095,2.47E-15
-3.90752282,-4.63E-12,-0.000133276,9.10E-15
-14.01027971,3.19E-10,8.43E-05,2.53E-14
-26.8611734,1.18E-09,0.000901647,2.99E-14
-52.74192638,4.88E-09,0.002234064,-3.36E-15
-63.91572512,1.11E-08,0.002738789,-2.14E-13
-44.77649455,3.26E-08,-0.000384457,-7.79E-13
22.82871231,6.31E-08,-0.009526142,-1.95E-12
175.5013064,1.85E-07,-0.078449412,-2.14E-11
407.9456486,4.54E-07,0.371253955,8.05E-11
5.40E+10,5.40E+10,5.40E+10,5.40E+10
414.5835185,4.54E-07,0.372238996,8.05E-11
173.9281233,1.85E-07,-0.078666202,-2.14E-11
386.3236626,4.43E-07,0.384778284,8.34E-11
22.01657179,6.31E-08,-0.009552493,-1.95E-12
134.5783019,1.19E-07,-0.039052619,-1.05E-11
389.3568647,4.40E-07,0.384745271,8.35E-11
-45.23470516,3.26E-08,-0.000388232,-7.80E-13
25.14269043,6.08E-08,-0.009471317,-1.71E-12
175.1364223,1.78E-07,-0.076092617,-2.08E-11
395.0975896,4.39E-07,0.38539662,8.36E-11
-64.20547044,1.10E-08,0.002756347,-2.15E-13
-49.62633945,2.19E-08,-0.001081413,-6.64E-13
29.44361643,6.04E-08,-0.009781139,-1.72E-12
141.6223341,1.18E-07,-0.039580404,-1.05E-11
391.4946397,4.39E-07,0.384587184,8.36E-11
-52.89750802,4.86E-09,0.002240644,-2.66E-15
-59.50890895,1.05E-08,0.002057895,-1.95E-13
-37.4973595,3.11E-08,-0.001289489,-7.01E-13
29.67720511,6.04E-08,-0.009693923,-1.71E-12
175.5500987,1.78E-07,-0.075958175,-2.08E-11
391.1903427,4.40E-07,0.384622716,8.35E-11
-26.8419761,1.17E-09,0.000897848,2.99E-14
-40.02811213,3.05E-09,0.001738408,-1.98E-14
-57.99500194,1.05E-08,0.002030848,-2.02E-13
-47.05007733,2.18E-08,-0.001192851,-6.72E-13
29.79975271,6.04E-08,-0.009639545,-1.71E-12
142.5240837,1.18E-07,-0.039565538,-1.05E-11
394.6947895,4.40E-07,0.384969285,8.36E-11
-13.96860518,3.14E-10,8.21E-05,2.53E-14
-24.87719817,1.10E-09,0.000781723,2.65E-14
-48.46369497,4.64E-09,0.001905802,-9.04E-15
-58.02582832,1.05E-08,0.002052286,-2.02E-13
-37.47866704,3.11E-08,-0.001247699,-7.00E-13
29.67986031,6.04E-08,-0.009698715,-1.71E-12
174.1881158,1.78E-07,-0.076225664,-2.08E-11
394.8071016,4.40E-07,0.384873307,8.36E-11
-3.866541915,-6.13E-12,-0.000135179,9.04E-15
-9.081534416,1.61E-10,1.27E-04,1.72E-14
-24.73714588,1.11E-09,0.000808401,2.57E-14
-39.57916546,3.05E-09,0.001773283,-2.20E-14
-58.05284996,1.05E-08,0.002056942,-2.01E-13
-46.9769877,2.18E-08,-0.001198712,-6.73E-13
30.08877014,6.04E-08,-0.009785439,-1.72E-12
142.3192399,1.18E-07,-0.039530393,-1.05E-11
392.9635911,4.39E-07,0.385040728,8.36E-11
-0.950988413,-4.31E-11,-0.000147647,2.41E-15
-3.469357169,-9.65E-12,-1.15E-04,8.48E-15
-12.88341794,2.97E-10,1.00E-04,2.27E-14
-24.7473062,1.11E-09,0.000809223,2.59E-14
-48.52112534,4.63E-09,0.001912319,-8.02E-15
-58.02897844,1.05E-08,0.002061677,-2.01E-13
-37.15579585,3.12E-08,-0.001276785,-7.03E-13
29.83460576,6.04E-08,-0.009707266,-1.71E-12
175.1175022,1.78E-07,-0.076230433,-2.08E-11
393.9248045,4.40E-07,0.385221442,8.36E-11
-0.097002534,-2.26E-11,-1.02E-04,-1.70E-16
-0.462812466,-2.95E-11,-8.90E-05,1.68E-15
-3.547498948,-6.66E-12,-0.00011049,8.50E-15
-9.116050542,1.65E-10,0.000141178,1.71E-14
-24.75241913,1.11E-09,0.000809195,2.60E-14
-39.57711839,3.06E-09,0.00176729,-2.18E-14
-57.99191957,1.05E-08,0.002052981,-2.03E-13
-47.07660631,2.18E-08,-0.001204422,-6.74E-13
